sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message,commit_timestamp
f82264c2b12b10c9e543fdce85d7a1a1df6c360a,False,1,13,736,373,56.61538461538461,309,952,643,0.30242825607064017,0.9205298013245033,0.8344370860927153,24645,3301,576,69,"ServiceAccounts: API keys migration (#50002)

* ServiceAccounts: able to get upgrade status

* Banner with API keys migration info

* Show API keys migration info on Service accounts page

* Migrate individual API keys

* Use transaction for key migration

* Migrate all api keys to service accounts

* Hide api keys after migration

* Migrate API keys separately for each org

* Revert API key

* Revert key API method

* Rename migration actions and reducers

* Fix linter errors

* Tests for migrating single API key

* Tests for migrating all api keys

* More tests

* Fix reverting tokens

* API: rename convert to migrate

* Add api route descriptions to methods

* rearrange methods in api.go

* Refactor: rename and move some methods

* Prevent assigning tokens to non-existing service accounts

* Refactor: ID TO Id

* Refactor: fix error message

* Delete service account if migration failed

* Fix linter errors",1655297980
191ab3bb0193bc6aaf622d82bd9d96d5370d929a,False,1,15,343,70,22.866666666666667,230,203,-27,0.0,0.0,0.0,16307,2315,446,66,"Chore: Move api key models into apikey service package (#53241)

* Chore: move api key models into apikey service package

* force table name for api key",1659615549
ad4b05323199b31938e4f3d2f5210c04dcf44725,False,1,8,67,12,8.375,216,87,-129,0.32098765432098764,0.024691358024691357,0.0,9080,1255,229,10,"API keys: Remove state hideAPIkeys and refactor interface to IsDisabled (#64018)

* remove state and refactor interface to IsDisabled

* update docs and span

* Update pkg/services/apikey/apikey.go

Co-authored-by: Alexander Zobnin <alexanderzobnin@gmail.com>

---------

Co-authored-by: Alexander Zobnin <alexanderzobnin@gmail.com>",1677859954
c4f0be7c8da708f07ed6e6a21a50c9424a63fcbc,False,1,2,25,22,12.5,6,29,23,0.3,1.0,0.8,2407,317,61,4,Service accounts: Migrate expired API keys (#50883),1655388110
ebcdf402b2e0f5ca7e41382d13c6f04fe2824e23,False,1,9,549,176,61.0,267,460,193,0.5357142857142857,0.7,0.9571428571428572,11394,1630,290,34,"Chore: move from xorm to sqlx apikey store (#53434)

* migrate from xorm to sqlx

* fix tests

* fix comments

* fix some comments on the PR

* fix CI

* fix the comments",1661266895
635a456fa4dede17edb644cd28ff14293866d523,False,1,2,4,2,2.0,2,2,0,,,,4726,694,145,4,"Authn: Add separate context for session tagging  (#63561)

add context",1677072668
b1ef5ab3206a42c9fc63d04eb7b74ffb3d54e2a7,False,1,9,148,51,16.444444444444443,88,181,93,0.23728813559322035,0.01694915254237288,1.0,9061,1284,241,16,"Nested Folders: Support listing nested folder children (#58566)

* Nested Folders: Support listing nested folder children

* Filter out subfolders with no permissions

* Apply suggestion from code review",1671439924
50b649a869fdf32de1ac89ab0dca1a691d3bd757,False,1,12,345,212,28.75,222,449,227,0.3543307086614173,0.9921259842519685,0.7952755905511811,18223,2890,408,21,"Middleware: Add CSP support (#29740)

* Middleware: Add support for CSP

Signed-off-by: Arve Knudsen <arve.knudsen@gmail.com>

Co-authored by @iOrcohen",1610433752
10c080dad16c3e65e880a8000a9e290f37f2eb72,False,1,4,21,8,5.25,12,175,163,0.3412698412698413,0.6825396825396826,1.0,14408,2321,390,5,"LDAP: Add `skip_org_role_sync` configuration option (#56679)

* LDAP: Add skip_org_role_sync option

* Document the new config option

* Nit on docs

* Update docs/sources/setup-grafana/configure-security/configure-authentication/ldap.md

Co-authored-by: Christopher Moyer <35463610+chri2547@users.noreply.github.com>

* Docs suggestions

Co-authored-by: Christopher Moyer <35463610+chri2547@users.noreply.github.com>
Co-authored-by: Jguer <joao.guerreiro@grafana.com>

* Add test, Fix disabled user when no role

Co-authored-by: Christopher Moyer <35463610+chri2547@users.noreply.github.com>
Co-authored-by: Jguer <joao.guerreiro@grafana.com>",1665574413
f8f61c1a696b14b8c22a7a34b5376cc3bb775f8e,False,1,3,27,12,9.0,15,67,52,1.0,0.0,1.0,12690,1943,306,4,"Auth: Add expiry date for service accounts access tokens (#58885)

* Add new configuration option for SA tokens

* Add new expiry date option to frontend components

* Add backend validation


Co-authored-by: Gabriel MABILLE <gamab@users.noreply.github.com>",1669108120
bb35f37b66be13e374ba66d6997ffbb7457665f0,False,1,16,217,87,13.5625,162,83,-79,0.0,0.0,0.0,22979,3337,663,32,"Chore: Delete org model duplicates (#60940)

* Delete org model duplicates

* Fix lint

* Move OrgDetailsDTO to org pkg",1672845626
97184c175073feb465d7e22d6c68589668fd98a5,False,1,1,23,23,23.0,3,24,21,1.0,1.0,1.0,3093,505,102,4,"Fix: Show organization popup in alphabetical order (#22259)

* Show organization popup in alphabetical order
* GetUserOrgList: Sort organizations by name in API

Co-authored-by: Arve Knudsen <arve.knudsen@gmail.com>",1586172431
f9163351fd3246f7099458630acbbdc1c055113b,False,1,14,245,47,17.5,151,219,68,1.0,1.0,0.7333333333333333,18240,2989,409,24,"Support bundles:  Refactor registry into separate service (#62945)

* add bundle registry service to avoid dependency cycles

* move user support bundle collector to user service

* move usage stat bundle implementation to usage stats

* add info for background service

* fix remaining imports

* whitespace",1675702203
2c7410c87d81b8a644e738fee2bb6f34355111c6,False,1,15,951,164,63.4,4,1174,1170,0.5414908579465542,0.8565400843881856,0.8073136427566807,20440,2720,265,45,"Admin: Add support bundles (#60536)

* Add support bundles

Co-authored-by: ievaVasiljeva <ieva.vasiljeva@grafana.com>
Co-authored-by: Kalle Persson <kalle.persson@grafana.com>

* tweak code owners

* rename and lint frontend

* lint

* fix backend lint

* register feature flag

* add feature toggle. fix small backend issues

Co-authored-by: ievaVasiljeva <ieva.vasiljeva@grafana.com>
Co-authored-by: Kalle Persson <kalle.persson@grafana.com>",1671531217
3ce0730558f7448f32c0037401681166d7e4d938,False,1,6,204,98,34.0,111,149,38,1.0,1.0,1.0,7021,1129,154,32,"AuthService: Move database logic to its own class and package (#44835)

* Move database logic to its own class and package

* Fix lint",1643909025
fab6c38c9540694fba5ee0b253a634ebdc9f5afb,False,1,20,618,275,30.9,1519,1179,-340,0.6810344827586207,0.978448275862069,0.896551724137931,23845,3585,476,26,"Chore: Split get user by ID (#52442)

* Remove user from preferences, stars, orguser, team member

* Fix lint

* Add Delete user from org and dashboard acl

* Delete user from user auth

* Add DeleteUser to quota

* Add test files and adjust user auth store

* Rename package in wire for user auth

* Import Quota Service interface in other services

* do the same in tests

* fix lint tests

* Fix tests

* Add some tests

* Rename InsertUser and DeleteUser to InsertOrgUser and DeleteOrgUser

* Rename DeleteUser to DeleteByUser in quota

* changing a method name in few additional places

* Fix in other places

* Fix lint

* Fix tests

* Chore: Split Delete User method

* Add fakes for userauth

* Add mock for access control Delete User permossion, use interface

* Use interface for ream guardian

* Add simple fake for dashboard acl

* Add go routines, clean up, use interfaces

* fix lint

* Update pkg/services/user/userimpl/user_test.go

Co-authored-by: Sofia Papagiannaki <1632407+papagian@users.noreply.github.com>

* Update pkg/services/user/userimpl/user_test.go

Co-authored-by: Sofia Papagiannaki <1632407+papagian@users.noreply.github.com>

* Update pkg/services/user/userimpl/user_test.go

Co-authored-by: Sofia Papagiannaki <1632407+papagian@users.noreply.github.com>

* Split get user by ID

* Use new method in api

* Add tests

* Aplly emthod in auth info service

* Fix lint and some tests

* Fix get user by ID

* Fix lint
Remove unused fakes

* Use split get user id in admin users

* Use GetbyID in cli commands

* Clean up after merge

* Remove commented out code

* Clena up imports

* add back )

* Fix wire generation for runner after merge with main

Co-authored-by: Sofia Papagiannaki <1632407+papagian@users.noreply.github.com>",1659452285
b3406a8273122cca702fd2e13c550bb1b0befc99,False,1,12,120,32,10.0,167,21,-146,0.029850746268656716,0.0,0.029850746268656716,13800,2195,272,17,"Auth: Remove userauth service (#58941)

* Auth: remove userauth service

* Use Revoke user tokens from UserAuthTokenService
* Add function to delete user auth info to UserAuthInfo service",1668778826
421f7a999a1256d9c9e4041b3d561461b26576b9,False,1,6,76,57,12.666666666666666,5,126,121,0.5681818181818182,1.0,0.8522727272727273,8423,1050,235,9,"Auth: Case insensitive ids duplicate usagestats (#50724)

* WIP

* update for prometheus

* usagestats: tests pass for user duplicate entries

* metrics: added duplicate user entries

* usagestats: adds metrics gauge for duplicate users

* usagestats: skip test for mysql

* sql in oneplace

* only use prometheus register to not panic

* usagestats: RegisterMetricsFunc with loginstats

* fix: remove unused commited code

* refactor: move test to authinfoservice

* Update pkg/models/stats.go

Co-authored-by: Emil Tullstedt <emil.tullstedt@grafana.com>

* removed prometheus metrics, due to sql cpu requirement

* Added: has_duplicate_user_entries and fix tests

* remove unused test

* fix: empty else statement removal

* missing argument to authinfoservice

Co-authored-by: Emil Tullstedt <emil.tullstedt@grafana.com>",1655900188
fb24ff308119bd9561588dd33bb9e07bd063114b,False,1,6,220,150,36.666666666666664,59,188,129,0.26582278481012656,0.7848101265822784,0.9873417721518988,3824,615,119,16,"Auth: Add prometheus metrics for case insensitive ids (#52162)

* rename file

* add promstats for authinfostore every 4h

* add mixed cased users

* cherry pick and cleanup

* fix: query login,email instead of count()

* FIX: mysql missing alias to subquery

* fix: query working on mysql, sqllite3, and pg",1658423495
bb798e24f3c37540b6624c26e173d9357d641539,False,1,4,51,26,12.75,169,119,-50,0.5384615384615384,0.0,0.9615384615384616,10208,1459,313,18,"chore(services): replace dependencies on dashboard store with dashboard service (#63937)

* chore(services): replace dependencies on dashboard store with dashboard service

This continues the backend service/store split by replacing dashboard store dependencies with service dependencies. the folder service remains the single exception for now; otherwise we'd have a dependency cycle between the folder and dashboard services. I have some ideas for that, but I'll take care of all the easy parts first.

While doing this, I identified and removed a number of unused arguments from the following functions:

NewFolderNameScopeResolver
NewFolderIDScopeResolver
NewFolderUIDScopeResolver
NewDashboardIDScopeResolver
NewDashboardUIDScopeResolver
resolveDashboardScope

I have a small enterprise PR to support this commit.

* lingering fmt",1677762597
14a78b58e9a261c214a8ee99251a03a3f44c5ac3,False,1,6,131,55,21.833333333333332,48,114,66,0.8518518518518519,1.0,0.0,8574,1294,184,10,"Authn: Stat registration (#62934)

* reorganize auth usage stats

* usage stat privilege elevators

* stat count of modified role

* cfg related info

* add authn anon client

* kv store

* ensure anon enabled is collected even if client is not registered

* fix usage stats test",1675700633
5dbea9996b7979de89814097a6c7aa72305f5a14,False,1,14,191,68,13.642857142857142,222,279,57,0.0,0.7291666666666666,1.0,28317,3733,619,20,"RBAC: Make RBAC action names more consistent (#49730)

* update action names

* correctly retrieve teams for signed in user

* remove test

* undo swagger changes

* undo swagger changes pt2

* add migration from old action names to the new ones

* rename from list to read

* linting

* also update alertign actions

* fix migration",1654172088
12661e8a9da93f651b2a87b04f5f9084c91dd2d7,False,1,32,1440,448,45.0,1081,1323,242,0.3082706766917293,0.6691729323308271,1.0,39021,5974,928,103,"Move middleware context handler logic to service (#29605)

* middleware: Move context handler to own service

Signed-off-by: Arve Knudsen <arve.knudsen@gmail.com>

Co-authored-by: Emil Tullsted <sakjur@users.noreply.github.com>
Co-authored-by: Will Browne <wbrowne@users.noreply.github.com>",1607683484
6bd11e0ebfa388723dd9ae7e83f5fdc6dac2f237,False,1,4,40,26,10.0,7,103,96,0.08,0.8,1.0,15773,2442,386,5,"Auth: Add skip_org_role_sync setting for github (#61673)

* add: skip_org_role_sync setting for github

* fix: frontend

* rearranged tests

* refactor: assignGrafanaAdmin skip also

* Add: tests for allowGrafanaAdmin

- both for the case when both settings are set and the setting for only
  allowGrafanaAdmin

* Apply suggestions from code review

Co-authored-by: Christopher Moyer <35463610+chri2547@users.noreply.github.com>

* Update docs/sources/setup-grafana/configure-grafana/_index.md

Co-authored-by: Christopher Moyer <35463610+chri2547@users.noreply.github.com>

* Update pkg/login/social/github_oauth.go

Co-authored-by: Ieva <ieva.vasiljeva@grafana.com>

* added vairable inside scope

* Update docs/sources/setup-grafana/configure-security/configure-authentication/github/index.md

* Update docs/sources/setup-grafana/configure-security/configure-authentication/github/index.md

Co-authored-by: Christopher Moyer <35463610+chri2547@users.noreply.github.com>
Co-authored-by: Ieva <ieva.vasiljeva@grafana.com>",1674656168
04e9f6c24f32b59f457590bc7827691fa11f1811,False,1,3,102,83,34.0,282,266,-16,0.0,0.0,0.0,8785,1372,210,9,"UsageStatsService: Don't use global state (#31849)

* UsageStatsService: Don't use global state

Signed-off-by: Arve Knudsen <arve.knudsen@gmail.com>",1615367640
e31cb93ec01ee76de9da30f1c80bda733142b1a0,False,1,15,920,199,61.333333333333336,575,1053,478,1.0,1.0,0.0,27194,3401,526,51,"NavTree: Make it possible to configure where in nav tree plugins live (#55484)

* NewIA: Plugin nav config

* progress

* Progress

* Things are working

* Add monitoring node

* Add alerts and incidents

* added experiment with standalone page

* Refactoring by adding a type for navtree root

* First test working

* More tests

* more tests

* Progress on richer config and sorting

* Sort weight working

* Path config

* Improving logic for not including admin or cfg nodes, making it the last step so that enterprise can add admin nodes without having to worry about the section not existing

* fixed index routes

* removed file

* Fixes

* Fixing tests

* Fixing more tests and adding support for weight config

* Updates

* Remove unused fake

* More fixes

* Minor tweak

* Minor fix

* Can now control position using sortweight even when existing items have no sortweight

* Added tests for frontend standalone page logic

* more tests

* Remove unused fake and fixed lint issue

* Moving reading settings to navtree impl package

* remove nav_id setting prefix

* Remove old test file

* Fix trailing newline

* Fixed bug with adding nil node

* fixing lint issue

* remove some code we have to rethink

* move read settings to PrivideService and switch to util.SplitString",1664346575
1204d607a5ed305aa257de70585d54a895f04e31,False,1,1,3,3,3.0,581,322,-259,1.0,0.0,0.16574585635359115,482,57,14,1,"RBAC: Rewrite org users rbac tests (#62469)

* API: refactor legacy org users access control tests",1675348405
8ff19bd9019e313d42b9565a1fc5667a3a1739e7,False,1,5,85,23,17.0,41,108,67,0.0,0.9523809523809523,1.0,15791,2534,406,5,"Auth: Add Generic oauth skip org role sync setting (#62418)

* add: generic oauth skip org role sync

* add: docs

* add: backend login skip sync

* fix: docs typo

* add: tests

* remove public key

* fix markdown for generic oauth

* add: generic oauth to the configuration

* refactor: change debug to warn",1675268873
2bfd26249bd620097944e74c0d8489d90577eafa,False,1,5,381,207,76.2,397,584,187,0.6554054054054054,0.6959459459459459,0.8243243243243243,6909,1069,171,18,"Chore: Remove methods from store interface (#55765)

* Chore: Remove methods from store interface

* Fix api tests

* Remove sqlstore methods, add org store tests, add GetOrgUsers to org store interface

* Fix lint

* Remove debug logs

* Remove commented out methods",1664267671
7dcb502b33cfccbab6df7050a6baa47a8afb7284,False,1,11,165,104,15.0,155,49,-106,,,,19122,2817,540,15,"Chore: Remove org model duplicates (#61025)

Remove org model duplicates",1673271593
e8a60c1988cd0da3843082fd4c9dcefc3610a1b4,False,1,4,95,41,23.75,0,95,95,1.0,1.0,1.0,2955,480,71,7,"Chore: Add methods from sqlstore to org service interface (#55635)

* Chore: Copy methods from sqlstore to org store

* Rename method, add test

* Add comments of tests

* Chore: Add methods from sqlstore to org service interface

* Avoiding import cycle

* Add and remove some methods",1663919897
c426f5673bbf7aa029076439bd04641c2d2692b9,False,1,1,14,14,14.0,0,68,68,0.7777777777777778,0.8095238095238095,1.0,2762,419,78,1,"Access control: allow using targetOrgId parameter to set organization ID for a request (#41761)

* read target org ID in context handler

* simplify test

* add test for request body not being read in ctx handler

* linting fix",1637161916
138575cbe9ae3c2fe6ef62bf5edc472c79d52040,False,1,8,525,248,65.625,148,381,233,0.0,0.0,1.0,11591,1853,217,8,"Config: Refactor frontend settings to struct (#61990)

* Config: Make frontend settings a struct rather than map

remove frontend settings to setting package

remove frontend settings struct to dtos package

rearrange structs to avoid cycles

rename getFrontendSettings fn

omitempty

fix login test

fix middleware test

* wip some enterprise types

* cleanup, moved structs from enterprise

* ci",1675192455
ad1f792b8b39980a1a46dba3832730dd01b15989,False,1,1,22,22,22.0,9,93,84,0.5125,0.75,1.0,1644,287,60,2,"Auth: Pass user role to Grafana using auth proxy (#36729)

* Pass role to Grafana using auth proxy

By default, the role will be applied to the default org of the user.
If the request uses the standard header ""X-Grafana-Org-Id"", the role will be applied to the specified org

Tested in both unit test and manually E2E

* Address comment: only allow the user role to be applied to the default org

Co-authored-by: Leonard Gram <leo@xlson.com>",1626961798
6cc56311d9b3b853fef3b3b0fdc85498db958b99,False,1,8,64,24,8.0,4,85,81,0.27906976744186046,0.7906976744186046,0.7209302325581395,6971,1134,193,5,"Auth: Display id Provider label in orgs/users view (#58033)

* Add frontend test

* Add frontend label component

* Adjust backend tests

* Retrieve auth IDP labels for users at org/users.

Co-authored-by: Misi <mgyongyosi@users.noreply.github.com>
Co-authored-by: Kalle <kalleep@users.noreply.github.com>
Co-authored-by: Jo <Jguer@users.noreply.github.com>",1669731628
1c0ab501aa38e8f79b13abac373703b0ab24d500,False,1,2,2,1,1.0,1,84,83,0.028985507246376812,0.9855072463768116,1.0,2097,345,59,2,"UsersTable: Display Disabled flag in Organizations' Users table (#53656)

* Add disabled column to Org's Users table

* fix typo

* Change column order

* Add test for testing whether GetOrgUsers populates the DTO correctly
* Remove type assertion",1660553938
6e4b537ba6fee44b559c544a5a3b2d9e0529bf65,False,1,4,50,38,12.5,66,18,-48,0.03571428571428571,0.0,0.0,9006,1175,227,9,Chore: Remove datasources from the Store interface (#53515),1660136691
4ff4aaab230eec926d3e102530c84c18a095367a,False,1,4,18,9,4.5,185,86,-99,1.0,0.3559322033898305,0.11864406779661017,12734,1964,325,6,"RBAC: Remove builtin role code (#53767)

* remove rbacBuiltInRoleAssignmentEnabled from frontendsettings

* RBAC: Remove RBACBuiltInRoleAssignmentEnabled

* RBAC: Remove code for builtin role

* RolePicker: Remove unused prop

* RolePicker: Rename builtinRole to basicRole

* RolePicker: Rename onBuiltinRoleChange to onBasicRoleChange

* RolePicker: Rename properties",1660818337
7862ae8abf5d1c33750433dc1656021632b7d900,False,1,4,141,90,35.25,52,129,77,0.0,0.0,0.75,12356,1927,283,8,"SupportBundles: Add LDAP bundle collector (#63128)

* fix non-cfg fields used in ldap

* fix non-cfg fields

* add ldap support bundle

* add note on match

* add censoring and docs",1675956691
7784782512b2509d27f3bd997397ccdc5b0447d2,False,1,2,7,5,3.5,0,51,51,0.25,0.9444444444444444,1.0,664,104,19,2,"AuthN: Add password and login form stats (#64868)

* add password and login form stats

* fix method handler

* fix viewers can edit test",1678980883
3df625e9f4b2ff46914a0ba8db19d07786166ab7,False,1,8,752,321,94.0,774,955,181,0.35,1.0,0.7,5412,864,90,28,"UsageStats: Move stats collection to separate service (#47381)

* Remove specific stats from usage stats service

* Create statscollector service

* refactor

* Update and move tests

Mostly equivalent tests to before, but they've been divided over the two
services and removed the behavior driven legacy from GoConvey to
reduce the complexity of the tests.

* Collect featuremgmr metrics (copied over from #47407)

I removed the metrics registration from the feature manager in the merge
and re-add them in this commit. Separated to make things easier to
review.",1649418086
be3b81fecdd5b804679db65fdefa17953ae01a8d,False,1,2,35,32,17.5,24,31,7,1.0,0.0,0.0,2684,404,100,5,"AuthN: Readd user protection service to user sync (#61534)

* add user protection service to user sync

* fix tests",1673867714
9855e74b92f0ed42b9a7a2a264e51fdf07ae1651,False,1,55,2409,454,43.8,1400,2598,1198,0.2994475138121547,1.0,0.7027624309392265,98296,13943,2430,169,"Chore: Refactor quota service (#58643)

Chore: Refactor quota service (#57586)

* Chore: refactore quota service

* Apply suggestions from code review",1668452890
56cfe02ca264b7886ef3234d8b082ddb8a927f3a,False,1,6,487,245,81.16666666666667,493,501,8,0.0,0.0,0.9473684210526315,11988,1802,344,16,"Chore: Remove methods from sqlstore interface (#55802)

* Remove SearchOrgUsers from sqlstore interface

* Remove RemoveOrgUser method from sqlstore interface

* Delete RemoveOrgUser from sqlstore

* Fix lint",1664285618
883c7a802b836b889bf4dd7698723a8ec8e37163,False,1,4,47,19,11.75,26,40,14,0.5,1.0,0.3333333333333333,9020,1255,250,12,"Chore: Use AddUserOrg from org service (#55657)

* Chore: Copy methods from sqlstore to org store

* Rename method, add test

* Add comments of tests

* Chore: Add methods from sqlstore to org service interface

* Avoiding import cycle

* Add and remove some methods

* User AddOrgUSer from org service in api

* Fix test function calls",1663927147
cdd7392f68d4eba5040931f5f29e0c7551b87fc0,False,1,11,97,13,8.818181818181818,128,91,-37,0.0,0.10344827586206896,0.0,6421,1007,201,23,"AuthN: Make client params part of the identity (#61050)

* AuthN: Change client params to be a return value of authenticate

* AuthN: move client params to be part of the identity",1672946261
92ac3806214670bd0ac3b6b90900c5a68f93c3a8,False,1,12,292,100,24.333333333333332,277,593,316,0.5454545454545454,1.0,0.9147727272727273,12625,1974,301,21,"[v9.4.x] Authn: Anon session service (#63520)

* Authn: Anon session service (#63052)

* add anon sessions package

* add usage stat fn

* implement count for cache

* add anonservice to authn broker

* lint

* add tests for remote cache count

* move anon service to services

* wrap tagging in goroutine

* make func used

(cherry picked from commit ff78103a248af94e6f3e792d9f98244956cdf306)

* add local cache to protect multiple writes to DB cache

(cherry picked from commit bdb084736bc5dca94ef751a9e78c917f649538be)",1677056117
ff78103a248af94e6f3e792d9f98244956cdf306,False,1,12,282,91,23.5,55,330,275,0.572289156626506,1.0,0.9397590361445783,13282,2040,322,21,"Authn: Anon session service (#63052)

* add anon sessions package

* add usage stat fn

* implement count for cache

* add anonservice to authn broker

* lint

* add tests for remote cache count

* move anon service to services

* wrap tagging in goroutine

* make func used",1676992878
10ff4eecefa50c95a7555efb5806df7bfc09182d,False,1,10,157,44,15.7,147,228,81,0.15217391304347827,0.43478260869565216,0.9347826086956522,12008,1849,305,22,"Backend: fix IPv6 address parsing erroneous (#28585)

* Backend: Fix parsing of client IP address

Signed-off-by: Arve Knudsen <arve.knudsen@gmail.com>

Co-authored-by: Arve Knudsen <arve.knudsen@gmail.com>",1606287322
a226903ec63a083480643acda11c62a13d7043f5,False,1,7,197,129,28.142857142857142,12,380,368,0.2755905511811024,0.8228346456692913,0.8818897637795275,9677,1466,300,18,"AuthN: Add session client (#60894)

* add basic session client

* populate UserToken in ReqContext

* token rotation as a post auth hook

* fixed in context handler

* add session token rotation

* add session token tests

* use namespacedID constructor",1672845043
085ae014cd80b728862e367661d848c6167156c5,False,1,5,38,20,7.6,22,50,28,0.5,1.0,1.0,8656,1373,183,9,"Sync: Move ActiveTokenCount to a new service (#52991)

* Move ActiveTokenCount to a new service

* Fixing tests

* fix `RootSystem`

Co-authored-by: Artur Wierzbicki <artur.wierzbicki@grafana.com>",1659105046
862a6a2fa625100b690c5a48a9b12e7a7dd42041,False,1,14,179,32,12.785714285714286,55,202,147,0.5436893203883495,1.0,0.9029126213592233,15548,2350,460,32,"Logging: Introduce API for contextual logging (#55198)

Introduces a FromContext method on the log.Logger interface that 
allows contextual key/value pairs to be attached, e.g. per request, 
so that any logger using this API will automatically get the per request 
context attached. The proposal makes the traceID available for 
contextual logger , if available, and would allow logs originating from 
a certain HTTP request to be correlated with traceID.
In addition, when tracing not enabled, skip adding
traceID=00000000000000000000000000000000
to logs.",1663691526
1b1a14b6f656a37c2d76469f5e00fc8302573497,False,1,1,14,14,14.0,22,21,-1,0.0,0.0,1.0,4246,619,125,4,"ContextHandler: Get token from req context when performing rotation (#60533)

ContextHandler: get token from req context when performing end of
request rotation",1671543686
a60124a88cef42bb301a261a34469eeb930475a2,False,1,6,130,74,21.666666666666668,213,242,29,0.0,1.0,1.0,4428,682,121,16,change UserToken from interface to struct,1549467050
64c8d32fe7b89d6d2055f91570898878a1e666d6,False,1,9,103,87,11.444444444444445,202,13,-189,0.6214285714285714,0.3357142857142857,0.0,15147,2288,385,3,Use sdk pkg for gtime (#39354),1632222532
d53e64a32c48fca9149d2e291313a6dc8b04bb53,False,1,4,102,65,25.5,53,324,271,0.6057692307692307,0.8653846153846154,0.625,4274,659,123,7,"move auth token middleware/hooks to middleware package

fix/adds auth token middleware tests",1549322465
2a78d2a61cf05df68360614cd9f020570fd7993b,False,1,19,330,65,17.36842105263158,191,431,240,0.0,0.6,0.9043478260869565,21537,3387,652,43,"pkg/services: Check errors (#19712)

* pkg/services: Check errors
* pkg/services: Don't treat context.Canceled|context.DeadlineExceeded as error",1571746098
8029e48588215b5ec4a54c60866ba994bf036cf2,False,1,3,135,81,45.0,65,190,125,1.0,1.0,1.0,2407,326,60,19,support get user tokens/revoke all user tokens in UserTokenService,1552054517
b858a5f4969981323a9569050331a77d9a46fba7,False,1,4,123,86,30.75,111,194,83,0.01639344262295082,0.36065573770491804,0.6885245901639344,5004,769,139,9,"Don't truncate IPv6 addresses (#19573)

* Bugfix: Fix parsing of IPv6 addresses

Make sure that IPv6 addresses aren't truncated when parsing. Fixes #18924
* util: Change network address parsing funcs to return error
* pkg/api: Return NetworkAddress instead of host/port",1570604325
490515aec6e767948fd664be3c441f3e0e131585,False,1,3,6,2,2.0,25,30,5,1.0,1.0,1.0,3208,472,103,3,"build: partially replace gometalinter with golangci-lint (#16610)

we still use gometalinter for goconst since it doesn't 
report errors for duplicated in test files",1555403227
beb3cb9abe488a1a0dcecb1eb4a16d08ac67f480,False,1,2,56,54,28.0,28,28,0,1.0,1.0,0.0,3525,547,95,2,Oauth: Reduce error scope on upsert (#53242),1659949090
5a6afd909697a40e151c9b83ba076e4753fad419,False,1,3,31,28,10.333333333333334,14,24,10,0.0,0.0,1.0,4361,697,151,3,"OAuth: Add some debug logs (#26716)

* OAuth: Add some debug logs

Signed-off-by: Arve Knudsen <arve.knudsen@gmail.com>",1596181273
e9668fd2519af3191284d61d9214b137a6189f10,False,1,1,7,7,7.0,1,142,141,0.7549019607843137,0.9509803921568627,1.0,1220,201,51,1,"LDAP: last org admin can login but wont be removed (#20326)

* LDAP: last org admin (that's going to be removed) can login
Previously, if you tried to login with LDAP but were that last org admin
of an org that you would no longer be an admin of after sync (which
happens at login), you wouldn't be able to login due to an error.",1573655955
1037ef28a91f782ddce33255474bcb2060730d11,False,1,5,30,15,6.0,20,55,35,0.0,1.0,0.9166666666666666,17109,1737,268,9,"SupportBundles: Access control guards (#61914)

* rename routes and fix access control for support bundles

* AccessControl: Hide menu if not authorized

* AccessControl: Add AC guards for create and delete

* lint",1674491000
09f40688497f3433d96dbb2dcc2b46d8b5d0b6ac,False,1,15,1922,739,128.13333333333333,939,1045,106,0.84375,0.90625,0.46875,25046,3344,319,50,NavTree: Refactor out the navtree building from api/index.go and into it's own service  (#55552),1663877088
846a4510b43185bd6c0849f5ea29f85b33f4b63c,False,1,2,53,43,26.5,28,64,36,0.0,0.9696969696969697,1.0,3994,574,112,6,"Chore: Use org service methods (#55738)

* Chore: Use org service methods

* Fix loginservice test

* User Serach from org service

* Fix test",1664211197
57d87389e09132762839c3c7080781c2ad6c84a3,False,1,7,79,46,11.285714285714286,46,141,95,0.0,0.4520547945205479,0.7397260273972602,10888,1610,317,12,"RBAC: Remove user permissions in org when user is removed (#53782)

* RBAC: Add orgID to DeleteUserPermissions

* RBAC: Refactor query to delete all permissions in specified org, 0
deletes all permissions

* Delete user permission in org when user is removed

* Remove call to delete permissions in frontend

* Remove user permissions if removed orgs is detected during oauth sync

Co-authored-by: Jo <joao.guerreiro@grafana.com>",1660746722
2ce5dcfb91616dfda9d17f0191906ee3fd6645c7,False,1,6,490,147,81.66666666666667,7,675,668,0.26044226044226043,0.687960687960688,0.8255528255528255,2896,473,70,22,"ServiceAccounts: Add background service to check for token leaks  (#53658)

* add secret scan service

* add token batching

* Apply suggestions from code review

Co-authored-by: Victor Cinaglia <victor@grafana.com>

* fix: finish constant renaming

Co-authored-by: Victor Cinaglia <victor@grafana.com>",1667817979
