sha,is_merge,parents_count,modified_files_count,code_churn,max_file_churn,avg_file_churn,deletions,insertions,net_lines,dmm_unit_size,dmm_unit_complexity,dmm_unit_interfacing,total_token_count,total_nloc,total_complexity,total_changed_method_count,commit_message
809f38be3abce439e4134a2c821e9e49378dc53f,False,1,5,109,70,21.8,27,242,215,0.08,0.656,1.0,1405,270,26,6,[azure-chroot] Updating parameter `exlude_from_latest` to `exclude_from_latest` (#10034)
bdb1c47532655ceac13a14d06bc7e228b33db983,False,1,1,1,1,1.0,0,1,1,0.0,0.0,0.0,1287,196,18,1,Pass QemuImgArgs to stepConvertDisk (#10001)
96e3def2943ad4edc879c338ad9e5b9b01065df3,False,1,10,36,13,3.6,0,42,42,0.0,0.25,0.8,25956,2710,174,10,Add pause_before_ssm config to pause before establishing the Session Manager session (#9988)
11861fc7d780a5d3d11d6633f40bcffe36066ef7,False,1,1,2,2,2.0,1,1,0,,,,406,171,6,0,Removed hardcoded but obsolete Task Scheduler timeout (#9994)
654fade0a9198fc6448307e58c071ec5dc9f0aac,False,1,5,57,23,11.4,41,73,32,0.2857142857142857,1.0,1.0,11525,1791,283,7,"azure arm: make map[string]*string => map[string]string to simplify things (#9985)

* azure arm: make map[string]*string => map[string]string to simplify things
* go generate ./builder/azure/...
* tests !

fix #9984"
eca9b2f30d6829b19c7ff69b7214c1705ffd42a2,False,1,1,47,47,47.0,47,0,-47,1.0,1.0,0.0,219,40,9,1,aws ebs_surrogate: fix unhonored kms_key_id (#9959)
d347bbec4cc142019ce8a1b34797608392cf21c2,False,1,1,23,23,23.0,13,10,-3,0.0,0.0,1.0,2723,390,72,3,Retry fleet creating only on invalid IAM instance profile (#9946)
bdd736b80017b1952ec4baa08e3cf2ce85a79653,False,1,6,96,30,16.0,13,147,134,0.4444444444444444,0.4444444444444444,0.9012345679012346,5391,938,163,7,Interpolate vagrantfile_template on Vagrant post-processor (#9923)
c032d463d3a45dfd7b76079ed23b7ed4ed0d8470,False,1,1,105,105,105.0,28,105,77,0.24675324675324675,0.7142857142857143,0.8961038961038961,749,148,22,8,Bootcommand Fix For Proxmox Builder (#9885)
20eeffee0dfc5b82cfc9bfccd312c78a614a2911,False,1,2,16,10,8.0,7,9,2,1.0,1.0,1.0,1999,345,92,4,"integration/secretsmanager: Add support for AWS SharedConfig file (#9781)

This changes updates the AWS Secrets manager session authentication
logic to support reading the AWS configuration file for default
credentials and region settings, if they are not provided via
environment variables.

* Modify error output a little to remove stutter ""error ... : error ...`

Results before change
```
unset AWS_REGION
⇶  ~/pkg/packer build amazon-ebs_secretsmanager_shell-local.json
template: root:1:3: executing ""root"" at <aws_secretsmanager `packer/test/keys`
`shell`>: error calling aws_secretsmanager: Error getting secret: MissingRegion:
could not find region configuration
```

Results after change
```
unset AWS_REGION
⇶  ~/pkg/packer build amazon-ebs_secretsmanager_shell-local.json
null: output will be in this color.

==> null: Running local shell script: /tmp/packer-shell721444992
    null: powershell
Build 'null' finished after 4 milliseconds 121 microseconds.

==> Wait completed after 4 milliseconds 192 microseconds

==> Builds finished. The artifacts of successful builds are:
```"
56f6a976de99eadeaee48232e87b5fc5b77e77a3,False,1,1,6,6,6.0,3,37,34,0.0,0.0,1.0,412,76,15,1,"integrations/secretsmanager: Add support for plaintext, non key/pair, secrets (#9773)"
a0c09e85dfc8ac11232a77bfea1411a3377f94e8,False,1,1,41,41,41.0,10,31,21,0.9411764705882353,0.9411764705882353,1.0,2733,390,70,3,"retry spot instance creation when an ""Invalid IAM Instance Profile name"" error pops up (#9810)

PutRolePolicy & AddRoleToInstanceProfile are eventually consistent but it is not possible to wait for them to be done here: https://github.com/hashicorp/packer/blob/0785c2f6fca9c22bf25528e0176042799dd79df9/builder/amazon/common/step_iam_instance_profile.go#L117-L134 which was causing the `CreateFleet` to fail (100% for me). So for now we retry a bit later. Waiting 5 seconds after the previously linked code also fixed this.

Test file:

```json
{
	""builders"": [
		{
			""type"": ""amazon-ebs"",
			""region"": ""eu-west-1"",
			""ami_name"": ""ubuntu-16.04 test {{timestamp}}"",
			""ami_description"": ""Ubuntu 16.04 LTS - expand root partition"",
			""source_ami_filter"": {
				""filters"": {
					""virtualization-type"": ""hvm"",
					""name"": ""ubuntu/images/*/ubuntu-xenial-16.04-amd64-server-*"",
					""root-device-type"": ""ebs""
				},
				""owners"": [
					""099720109477""
				],
				""most_recent"": true
			},
			""spot_price"": ""0.03"",
			""spot_instance_types"": [
				""t2.small""
			],
			""encrypt_boot"": true,
			""ssh_username"": ""ubuntu"",
			""ssh_interface"": ""session_manager"",
			""temporary_iam_instance_profile_policy_document"": {
				""Version"": ""2012-10-17"",
				""Statement"": [
					{
						""Effect"": ""Allow"",
						""Action"": [
							""*""
						],
						""Resource"": ""*""
					}
				]
			},
			""communicator"": ""ssh""
		}
]}
```"
46a26a3d9e0e094863bf53cd75b2042b4eb6706d,False,1,1,2,2,2.0,1,1,0,,,,425,72,9,1,Fix Hyper-V boot command refs #5291 (#9765)
281af9a03d5a35d3a40162320bd6bc35139b1e6a,False,1,1,10,10,10.0,3,7,4,,,,435,84,21,1,prefer $APPDATA over $HOME in Windows (#9830)
0df2e15d9f3675b4a5c7b4bd8c52aee91e6c1b35,False,1,1,15,15,15.0,3,12,9,,,,7,140,0,0,"If proposed exit code not equal 0 set proper metadata key to expected 'cloud-init-error'. (#9849)

Last one checked at `StepWaitCloudInitScript`."
10e74961d29f941c4c0084659b21cdf48d44a576,False,1,1,45,45,45.0,20,53,33,0.0,0.96,1.0,2203,318,55,2,"Add check for empty artifact.Files slice (#9857)

* Add check for empty artifact.Files slice

Tests before change
```
⇶  go test ./post-processor/digitalocean-import/... -run=TestPostProcsor_extractImageArtifact
2020/08/31 13:51:25 Looking for image in artifact
--- FAIL: TestPostProcsor_extractImageArtifact (0.00s)
panic: runtime error: index out of range [0] with length 0 [recovered]
        panic: runtime error: index out of range [0] with length 0

goroutine 7 [running]:
testing.tRunner.func1.1(0xfb0300, 0xc000456460)
        /usr/local/go/src/testing/testing.go:940 +0x2f5
testing.tRunner.func1(0xc0003ab560)
        /usr/local/go/src/testing/testing.go:943 +0x3f9
panic(0xfb0300, 0xc000456460)
        /usr/local/go/src/runtime/panic.go:969 +0x166
github.com/hashicorp/packer/post-processor/digitalocean-import.extractImageArtifact(0x0, 0x0, 0x0, 0x24, 0xc000060ea0, 0x453937, 0x1431250)
        /home/wilken/Development/packer/post-processor/digitalocean-import/post-processor.go:262 +0x36d
github.com/hashicorp/packer/post-processor/digitalocean-import.TestPostProcsor_extractImageArtifact(0xc0003ab560)
        /home/wilken/Development/packer/post-processor/digitalocean-import/post-processor_test.go:28 +0x2b0
testing.tRunner(0xc0003ab560, 0x1077208)
        /usr/local/go/src/testing/testing.go:991 +0xdc
created by testing.(*T).Run
        /usr/local/go/src/testing/testing.go:1042 +0x357
FAIL    github.com/hashicorp/packer/post-processor/digitalocean-import  0.009s
FAIL
```

Tests after change
```
[go-1.14.2] [1] wilken@automaton in ~/Development/packer/ on fix_9848 (ahead 1)
⇶  go test ./post-processor/digitalocean-import/... -run=TestPostProcsor_extractImageArtifact
ok      github.com/hashicorp/packer/post-processor/digitalocean-import  0.006s
```

* Update to reflect review feedback"
efd69aea2a4ae83e344f886a8478e2f30de71cae,False,1,1,6,6,6.0,5,2,-3,0.0,0.0,0.0,606,134,24,1,"console: allow to use console when there are untyped vars (#9864)

* the var will simply be ""unknown""
* add a test"
2837d56885b6bf0c5a2f7b99ddbfc1fa0d013b0a,False,1,1,3,3,3.0,0,3,3,0.0,0.0,0.0,1182,191,25,1,Check for error after runner completes (#9925)
e475db6a665d77bfec413673cf868b6dbd20cb99,False,1,1,10,10,10.0,2,8,6,0.0,0.0,1.0,811,141,31,2,check for ip after timeout (#9748)
80960d7a64409bce357baaae43d66e22c7ece79f,False,1,2,15,8,7.5,1,14,13,0.0,0.0,0.4444444444444444,1439,251,50,3,Fix vsphere boot command and check for context cancelation when waiting for ip (#9739)
6d1a1461435512160f56d858c3d4cecc5ae2aaf5,False,1,1,29,29,29.0,3,26,23,,,,29,94,0,0,"Fix Google Compute Export Post-Processor (#9708)

* Fix Google Compute Export Post-Processor

The current Post-Processor hangs on waiting for the Startup Script to finish. The startup script doesn't update the metadata (StartupScriptStatusKey) so this change aims to fix that but adding the `SetMetadata` functionality to this script.

* Update startup.go"
dd37a1035505b17e0ff32786fa2c184c80aa94ac,False,1,1,10,10,10.0,5,5,0,,,,236,42,8,1,fix configuration_parameters (#9713)
6b8d086e94fbd87654d2199f30642c80d842961e,False,1,1,5,5,5.0,3,2,-1,,0.0,,647,112,19,2,"alt, ctrl, and shift should be outside variables (#9702)"
9181a435aaf15616bd2e5bc7907d67492d02eba9,False,1,7,53,20,7.571428571428571,24,179,155,0.1532258064516129,0.8387096774193549,1.0,10513,1747,326,10,Make max_retries a string to allow variable interpolation (#9673)
a28edbaa0b93d761d09638a7e8e04dbb81c54950,False,1,1,26,26,26.0,12,14,2,0.0,0.0,0.0,2209,320,22,1,Fix skip_save_build_region in the ebssurrogate builder. (#9666)
b695615d7d4554330790e8c777c9864456ad5ef0,False,1,1,16,16,16.0,3,53,50,0.0,0.9090909090909091,1.0,1538,241,37,1,fix local file stating (#9660)
883339be25dd11272b2bb96bea7e9c7be18f1a29,False,1,1,5,5,5.0,9,5,-4,1.0,0.75,0.0,1366,236,34,2,"Set project via project flag, not setting in the config (#9662)

* set project via project flag, not setting in the config + tests"
8fc4e031399ec14ccfcfb2a393897f5a8f34424f,False,1,1,2,2,2.0,7,7,0,,,,4137,658,152,1,quote packer build name to handle names with spaces (#9590)
eb5c3c3efb9b41cbec403797d532bc66a4c6de25,False,1,1,26,26,26.0,6,20,14,0.0,0.8,1.0,1455,224,45,1,fix file size descriptor (#9568)
5a006f226a5256e1d1df5002f2ee0b1a1edf498a,False,1,4,15,5,3.75,9,9,0,0.0,0.0,1.0,960,196,25,6,Don't use Packer context as vSphere driver context (#9576)
3dc7a53125e68a5a5790e4d65a1e12f339834f79,False,1,1,2,2,2.0,16,26,10,0.0,1.0,1.0,4137,658,152,1,Correct check if PackerHttpAddr is implemented or not (#9498)
88c94cc987b327cf7d12ac52e5ff62b7da052804,False,1,2,26,24,13.0,11,15,4,0.0,0.0,1.0,2255,365,77,2,Fix 8904 (#9435)
374f82b978ffb892c1676718fdce4c92df261627,False,1,1,8,8,8.0,3,5,2,0.0,0.0,1.0,472,69,6,1,"buidler/vsphere-iso: ISOUrl Fix (#9321)

* ISOUrl Fix

Added the check for ISOUrls back in addition to a check for RawSingleISOUrl.  This should allow both ISOUrls[] or ISOUrl to work while not requiring them all the time.

* Update config.go

Fixed formatting."
fecb040bf4aec803c8fae9449c0b3b24655cc841,False,1,1,9,9,9.0,4,5,1,,,,2673,385,92,1,fix bug where build vars couldn't be properly interpolated into this execute command (#9275)
be9dbaacd7f851418c0f0d16813f967bfafcd100,False,1,1,20,20,20.0,3,37,34,0.0,0.0,0.0,2926,446,95,3,"Interpolate generatedData in the Inspec provisioner (#9262)

* Interpolate generatedData in the Inspec provisioner

* Add inspec license section to inspec docs

* add user arg if user config it not empty

* increase resource size for check-lint pipeline

* update changelog

* Update provisioner/inspec/provisioner.go

* Update provisioner/inspec/provisioner.go

Co-authored-by: Megan Marsh <megan@hashicorp.com>"
b86efe7604e11c7bd4fcb54712e0953d199b0b3d,False,1,1,2,2,2.0,2,37,35,0.0,1.0,1.0,726,120,15,1,"Vbox Checksum Bugfix (#9101)

* attempting to repro github issue 9049

* update vbox ovf configtest to table test for mixedcase bug"
3f8ee2b426906db19dca8d1fa65bb061f1a87d2f,False,1,5,46,19,9.2,11,47,36,0.7777777777777778,0.0,0.4444444444444444,3318,529,76,6,"add exported files to VSphere artifact (#9020)

* add exported files to VSphere artifact

* clean up grammar for vsphere template docs

* add to vsphere clone"
b679f615361ae87f77d132cd249e030931fbf2a4,False,1,1,2,2,2.0,1,1,0,,,,2929,380,86,1,"Update to make NoExitOnFailure work correctly. (#9119)

if NoExitOnFailure is true then ignore the error returned from salt."
e0d2f4fd694f6f1c4c56822887b5aed156b07c6d,False,1,1,23,23,23.0,5,18,13,0.0,0.0,1.0,4592,717,194,1,builder/azure-arm: Fix SSH connection for temporary admin users specified in `ssh_username` (#9103)
c43a52aafe53dcbbcc209d8bab62e795e3fc099f,False,1,3,68,32,22.666666666666668,27,41,14,0.0,0.0,0.0,5266,873,104,3,"fix issue where -force is not working with vsphere builders (#9039)

* add better error support to check if vm exists use path.Join so that it looks up the VM correctly turn off VM if it is still running

* fix the vsphere-clone also

* add a common precleanvm to the driver to dedupe iso and clone logic, reduce the if nesting"
2af40c762b372ecd45e5384b0686dd38c45359ea,False,1,8,82,42,10.25,45,262,217,0.0,0.781021897810219,0.9781021897810219,5426,816,122,17,"HCL2: pass on builder type and name (#8956)

* sets `packer_build_name` and `packer_builder_type` variables for builder provisioners and post-processors in HCL2
* allows to use the new `${source.type}` and `${source.name}` variables in HCL2
* fixes #8932 

Note that the common.PackerConfig is used everywhere and was not set for HCL2, this had some implications: 

For #8923 you can see the issue here:

https://github.com/hashicorp/packer/blob/dde74232f251434715cb76664426d9c1e1c91bd8/builder/lxd/config.go#L61-L63

More random examples of where this could cause an issue :

https://github.com/hashicorp/packer/blob/0785c2f6fca9c22bf25528e0176042799dd79df9/provisioner/ansible-local/provisioner.go#L380-L381

https://github.com/hashicorp/packer/blob/b4efd13a4d69a937a22caa5dd84eb98f7fdce5cf/builder/amazon/ebs/builder.go#L232-L236



* [All references to PackerConfig.PackerBuildName](https://sourcegraph.com/github.com/hashicorp/packer@ff6a039d5bb45e34ff761d9c52e8b98972288447/-/blob/common/packer_config.go#L7:2&tab=references)

* [All references to PackerConfig.PackerBuilderType](https://sourcegraph.com/github.com/hashicorp/packer@ff6a039d5bb45e34ff761d9c52e8b98972288447/-/blob/common/packer_config.go#L8:2&tab=references)"
bdcc95f989a30078419c56bec10ce1a13fbf1010,False,1,2,17,10,8.5,0,126,126,0.036036036036036036,0.9459459459459459,1.0,2331,368,82,2,"fix execution policy parser to not interfere with legit integers, and add tests (#8997)"
b0c7fe491c9923f81fb5630105d4feb5b22d91f8,False,1,1,30,30,30.0,30,0,-30,1.0,1.0,0.0,2741,438,71,1,Remove net_device prepare validation (#8979)
f5c98a7601b8e05bc233fb8ff2ab1a438458d4e7,False,1,1,8,8,8.0,2,18,16,0.0,0.8461538461538461,1.0,704,111,24,1,make sure cli vars supercede var files (#8964)
e6368b9246a69e07a57c33cd7411c86759df8b7b,False,1,3,67,58,22.333333333333332,23,143,120,0.0,0.36893203883495146,1.0,7981,1126,269,5,Fix azure winrm_password attribution and allow to set winrm_username (#8928)
b17b211aa99dd4a4df1e39e6ae94b3e0a3ab57bd,False,1,5,13,5,2.6,0,56,56,0.06666666666666667,1.0,1.0,7697,787,35,3,Add cleanup_remote_cache config option to vmware-iso (#8917)
c387dc2c53220db71d3aa3baa86add7890c442d5,False,1,2,18,9,9.0,8,10,2,0.0,0.0,1.0,1439,237,42,2,builder/vsphere-clone: Find the vm within the folder (#8938)
d068430abf13c9d9dfb1a74e3cf3fb648091841e,False,1,1,4,4,4.0,3,7,4,,,,1038,173,25,1,"make sure locals are evaluated only once variables are + test this (#8918)

fix #8898"
76f13deaf4a7aa443807cd68d3347d290ab476d7,False,1,2,10,6,5.0,20,40,20,1.0,1.0,0.0,2413,411,101,1,Make template variables SSHPublicKey and SSHPrivateKey as strings (#8829)
f2b0fabe6600587b9bcc78fea0f26d7a53e00163,False,1,1,15,15,15.0,7,8,1,,,,3383,554,98,1,Fixes #3466 - Remote path needs to be set prior to config interpolation (#3468)
b67ee530c8eb9eecad296d83a4fc54791dd128e5,False,1,1,28,28,28.0,18,20,2,,,,1064,156,33,2,"post-processor/shell-local: don't set executable bit for artifact files (#3505)

Signed-off-by: Vasiliy Tolstov <v.tolstov@selfip.ru>"
d40e115ad783bfc2b5322dbb510e6dc0ebe31644,False,1,3,15,7,5.0,18,18,0,1.0,1.0,1.0,973,141,25,3,"Only cleanup if necessary. (#3517)

Do not delete the resource group as part of cleanup unless it exists."
9219ffa982d0b0e3bcfc9f40be50372bcea5bbb3,False,1,1,63,63,63.0,21,83,62,0.0,0.6666666666666666,1.0,929,143,24,2,"Resolves vsphere post-processor problems (#3321)

* Fixed vsphere post-processor and added logic for optional arguments

* Refactored arg building, and added test for vsphere post-processor"
d14d62074ec1755a26ed654aaa04a7a0a659c427,False,1,2,7,5,3.5,1,109,108,0.0,0.0,1.0,4748,751,130,1,"Add winrm functionality to vmware-iso builder (#3738)

* Use winrm_host, if provided, this allows packer to work in ESXi
environments without DHCP.

Signed-off-by: Charlie Vieth <cviethjr@pivotal.io>"
4ac6e2a08c4c83e9094d36e468d84f8313823699,False,1,1,6,6,6.0,4,2,-2,1.0,0.0,0.0,2795,427,101,1,Dont check for poweron command error to force retry at state check (#3195)
d02b106a16dde0aa5a77275ee74bf5dad825590b,False,1,4,14,6,3.5,4,10,6,0.5,0.0,1.0,3055,486,52,6,Fix for issue #2972 - Implemented ssh_host for virtualbox builders (#3617)
d01fb65dcf5de8cf9becedea3b5df1f9b7f411ae,False,1,3,60,30,20.0,29,49,20,0.0,0.0,1.0,3729,573,74,3,"Fix. Use temporary_key_pair_name when specified. (#3739)

Fix: Use temporary_key_pair_name when specified.

This is to fix an issue where the temporary_key_pair_name configuration option
for amazon-ebs and amazon-instance builders would be ignored and replaced with
an automatically generated value using UUID, even when the option was explicitly
specified.

Remove space from the auto-generated SSH key-pair name.

Resolves #3736"
49067e732a66c9f7a87843a2c91100de112b21cc,False,1,1,4,4,4.0,1,3,2,0.0,0.0,0.0,2612,413,83,1,"append ANSIBLE_HOST_KEY_CHECKING correctly (#3568)

Append the ANSIBLE_HOST_KEY_CHECKING environment variable correctly
regardless of whether the template specifies some environment variables."
33f430bf255ce2999f3eec7270e15b516a1c214a,False,1,1,8,8,8.0,4,4,0,,,,1145,167,33,1,"Use the private port for the firewall rules (#4114)

Because of how CloudStack configures the firerwall on the router VM, you need to allow traffic to the private port instead of the public port."
d1eadd91bb836c9644707260cd493656160d1ad2,False,1,2,16,12,8.0,4,12,8,0.0,0.0,1.0,1816,277,58,2,"Fix cloudstack builder (#4139)

* add zone id when associate ip address in cloudstack

* configure keypair

* fix bug firewall port"
68c6835bb5ee6a4b6d72adb136b6648ff30a206e,False,1,2,41,33,20.5,30,11,-19,1.0,1.0,0.0,1765,263,56,2,"Do not create a random public port (#4149)

This is meant to be a gentle solution for a very specific use case, but is causing more issues then it solves.

If you have a port conflict when trying to use an already associated public IP, the easiest way around it is to let the builder associate a new temporary public IP address."
9403b48a528da307d62ba6c814099ec658bd2216,False,1,1,26,26,26.0,17,104,87,0.10666666666666667,0.9733333333333334,0.8933333333333333,1823,301,45,3,"hcl2template/types.variables: Update logic for parsing literal value variables (#8834)

* hcl2template/types.variables: Update logic for parsing literal value variables

In running tests via the CLI it was determined that when using the variable block with no explicit type assigned the type of the default
value was not being set within the map. This change updates the `decodeConfig` method so that a type is always set for any defined variable if not specified.

The second change is to properly handle the evaluation of basic variable types (e.g String, Number, Bool). Previously variables defined on the
CLI or via PKR_VAR required some additional quoting to for proper evaluation. This change fixes that issue so that it works like it does in Terraform :)

Build results before the change
```
⇶  PKR_VAR_example='[""one"",""two""]' ~/bin/packer build -var 'foo=home' .
Error: Variables not allowed

  on <value for var.foo from arguments> line 1:
  (source code not available)

Variables may not be used here.

==> Builds finished but no artifacts were created.

```

Build results after the change
```
⇶  PKR_VAR_example='[""one"",""two""]' ~/bin/packer build -var 'foo=""home""' .
null: output will be in this color.

==> null: Running local shell script: /tmp/packer-shell885249462
    null: two
    null: home
Build 'null' finished.

==> Builds finished. The artifacts of successful builds are:
--> null: Did not export anything. This is the null builder

⇶  ~/bin/packer build -var 'foo=home' -var 'example=[""one"",""another variable""]' .
null: output will be in this color.

==> null: Running local shell script: /tmp/packer-shell123467506
    null: another variable
    null: home
Build 'null' finished.

==> Builds finished. The artifacts of successful builds are:
--> null: Did not export anything. This is the null builder

```

* tests/hcl2template/types.variables: Update test to use Bool

Turns out a string value won't actually complain if it's given a non
string looking value. It will just covert the value to a string literal
so using a type Bool which should fail if given anything that is not
true or false.

* tests/hcl2template/types.variables: Update unit tests

During testing it was found that by default the variable stanza were defaulting to a cty.NilType, and not the Type of it's default value.
This change sets the default type of the defined variable to ensure variable evaluation behaviors correctly.

* Add a simple cty.Bool test case

* tests/hcl2template/types.variables:  Enable quoted_string test case

* Update hcl2template/types.variables.go

space

Co-authored-by: Adrien Delorme <azr@users.noreply.github.com>"
ce674ff2729cd913ba4112af1fe256ae0e94bcd6,False,1,5,46,30,9.2,21,25,4,0.0,0.0,1.0,14772,1889,379,3,Add exclude mapstructure tag to exclude from hcl2spec struct (#8785)
6dbe86fcf48054db5c959270c034aa21d6275e64,False,1,2,94,88,47.0,3,189,186,0.518796992481203,1.0,1.0,586,114,18,11,only re-set path name if it needs to be unquoted; otherwise unquote r… (#8826)
0cfcbd66ca6311e6fa17102d78ea639a02800729,False,1,1,69,69,69.0,30,46,16,0.4,1.0,1.0,1630,264,77,4,execute_command in powershell wasn't interpolating build vars properly (#8771)
561f02cc2f4d2816094627d0a4121413c0c8c63c,False,1,3,52,26,17.333333333333332,19,33,14,0.0,0.0,0.0,4667,590,109,3,"builder/azure-arm: Update logic for setting subscriptionID (#8685)

* builder/azure-arm: Update logic for setting subscriptionID

Previously, when using managed identities, the Azure builder would set the SubscriptionID in the Prepare method. But would not update it after getting the updated SubscriptionID from the metadata server. This change updates the Run method to ensure a valid subscriptionID is saved to the statebag before continuing with an image build.

Co-authored-by: Paul Meyer <paul.meyer@outlook.com>"
23fa3107a3f1cd8a3b330c32b8030fad6f9ddb57,False,1,5,22,7,4.4,3,76,73,0.0,1.0,0.9722222222222222,2973,472,94,6,Render variables one time on prepare method (#8727)
591b684f088de9a38a4af20c19fd2031de3893e3,False,1,3,229,121,76.33333333333333,85,313,228,0.0,0.8666666666666667,0.8611111111111112,4061,652,101,11,Fix HCL2 local variables decoding to allow local usage within another local in the same locals block (#8755)
